entropy_1,session_num,elapse_minute_rounded,half
2648.8393012048073,1.0,13,1.0
2648.123775293934,1.0,14,1.0
2648.2070560566854,1.0,14,1.0
2649.4833780335052,1.0,14,1.0
2648.080099180266,1.0,15,1.0
2648.359758306272,1.0,15,1.0
2646.868073517475,1.0,15,1.0
2646.78902488945,1.0,16,1.0
2648.1105994077625,1.0,16,1.0
2648.8095320335437,1.0,16,1.0
2649.6852765856993,1.0,16,1.0
2648.662915357092,1.0,17,1.0
2649.305200850695,1.0,17,1.0
2648.722320928414,1.0,17,1.0
2647.859027687791,1.0,17,1.0
2647.3277547961457,1.0,18,1.0
2647.2969963476085,1.0,18,1.0
2648.173003063548,1.0,18,1.0
2648.036742731871,1.0,19,1.0
2647.0589665718453,1.0,19,1.0
2646.2850704679204,1.0,19,1.0
2646.497341140044,1.0,20,1.0
2670.4417647207756,2.0,0,0.0
2669.682207654433,2.0,0,0.0
2668.372973857646,2.0,0,0.0
2666.853084546963,2.0,0,0.0
2665.6367217901948,2.0,0,0.0
2663.5561523362576,2.0,0,0.0
2662.87989915406,2.0,0,0.0
2661.663503830499,2.0,1,0.0
2660.1594264342293,2.0,1,0.0
2659.8150988139037,2.0,1,0.0
2660.4916788942683,2.0,1,0.0
2663.7397794981857,2.0,1,0.0
2661.8269433182772,2.0,1,0.0
2660.1135038241946,2.0,2,0.0
2657.545342413105,2.0,2,0.0
2657.1363259192813,2.0,2,0.0
2653.9780125642737,2.0,3,0.0
2652.809353502036,2.0,3,0.0
2654.4630533831473,2.0,3,0.0
2655.765507760386,2.0,3,0.0
2654.814689192455,2.0,4,0.0
2652.0704923714,2.0,4,0.0
2651.241288293628,2.0,4,1.0
2650.729074735509,2.0,5,1.0
2653.061031253191,2.0,5,1.0
2651.760807501601,2.0,6,1.0
2651.381012380466,2.0,6,1.0
2650.5652061221413,2.0,7,1.0
2649.864376063162,2.0,7,1.0
2649.3791792314632,2.0,8,1.0
2648.9935057023717,2.0,8,1.0
2649.103342624592,2.0,8,1.0
2647.193793007532,2.0,8,1.0
2645.553714499541,2.0,8,1.0
2644.079621269588,2.0,9,1.0
2642.5980139596245,2.0,9,1.0
2642.9908536592848,2.0,10,1.0
2642.254792289521,2.0,10,1.0
2641.7648604604956,2.0,10,1.0
2640.7504015511986,2.0,11,1.0
2638.958642081018,2.0,11,1.0
2639.019320172092,2.0,11,1.0
2639.103808481606,2.0,11,1.0
2638.377534964913,2.0,11,1.0
2637.658760036762,2.0,12,1.0
2634.959032810878,2.0,12,1.0
2634.502115055728,2.0,13,1.0
2634.0197637649458,2.0,13,1.0
2632.0844073490066,2.0,14,1.0
2632.791957968439,2.0,14,1.0
2632.733812842846,2.0,14,1.0
2633.453876593761,2.0,14,1.0
2633.9041585296604,2.0,15,1.0
2633.266465124971,2.0,15,1.0
2633.1744617905724,2.0,15,1.0
2633.4130347173964,2.0,16,1.0
2635.7727712821056,2.0,16,1.0
2635.682946276426,2.0,16,1.0
2634.9379967602536,2.0,16,1.0
2634.3718088151118,2.0,16,1.0
2633.47357283047,2.0,17,1.0
2633.1403141368637,2.0,17,1.0
2632.265223174673,2.0,18,1.0
2631.7121530097866,2.0,18,1.0
2632.5283709522996,2.0,18,1.0
2632.0406302297333,2.0,18,1.0
2633.015131163779,2.0,18,1.0
2631.9870722492547,2.0,19,1.0
2630.56718003942,2.0,19,1.0
2632.392721940083,2.0,20,1.0
2670.3948338788146,3.0,0,0.0
2668.838989719445,3.0,0,0.0
2667.6228777972033,3.0,0,0.0
2665.543436255524,3.0,0,0.0
2664.3270448508365,3.0,0,0.0
2662.2476033091566,3.0,1,0.0
2660.168161767483,3.0,1,0.0
2660.110203311715,3.0,1,0.0
2657.9691282048216,3.0,2,0.0
2655.2729499793627,3.0,2,0.0
2656.6320085464113,3.0,2,0.0
2657.5467670736216,3.0,2,0.0
2656.2842778453764,3.0,3,0.0
2658.92777739182,3.0,3,0.0
2659.557048843685,3.0,3,0.0
2657.1320668366243,3.0,3,0.0
2656.8277023448427,3.0,4,0.0
2656.105631248085,3.0,4,0.0
2656.2144303812292,3.0,4,0.0
2656.965143415681,3.0,4,1.0
2655.653532384942,3.0,5,1.0
2653.967259414338,3.0,5,1.0
2654.822196877609,3.0,5,1.0
2654.6994534128703,3.0,5,1.0
2656.3952096800085,3.0,6,1.0
2658.6803454700193,3.0,6,1.0
2657.1982781235547,3.0,7,1.0
2655.653615813679,3.0,7,1.0
2654.4472994335183,3.0,8,1.0
2654.235560866403,3.0,8,1.0
2653.9794702684158,3.0,9,1.0
2653.08591476692,3.0,9,1.0
2652.8284671023935,3.0,9,1.0
2654.256407557436,3.0,9,1.0
2654.039896358635,3.0,9,1.0
2653.1461969630263,3.0,9,1.0
2651.932304091887,3.0,10,1.0
2650.8955687676853,3.0,10,1.0
2649.7592501754707,3.0,11,1.0
2649.30878319959,3.0,11,1.0
2650.754975510654,3.0,11,1.0
2651.276315522441,3.0,11,1.0
2651.2656035970026,3.0,12,1.0
2651.972510680018,3.0,12,1.0
2650.6065293113047,3.0,12,1.0
2650.0786060191726,3.0,13,1.0
2650.2689568065507,3.0,13,1.0
2648.8351907733067,3.0,14,1.0
2648.394361033687,3.0,14,1.0
2647.5205184473266,3.0,14,1.0
2650.078901485661,3.0,14,1.0
2648.9774423148406,3.0,15,1.0
2649.534747792195,3.0,15,1.0
2649.478344031716,3.0,15,1.0
2649.417439305916,3.0,15,1.0
2650.3175046991946,3.0,15,1.0
2649.395196829169,3.0,16,1.0
2650.1707647212306,3.0,16,1.0
2649.996290906288,3.0,16,1.0
2648.869882075547,3.0,16,1.0
2648.8883565752258,3.0,16,1.0
2648.774827540421,3.0,17,1.0
2649.0831883161663,3.0,17,1.0
2649.8679475230265,3.0,18,1.0
2649.855754127613,3.0,18,1.0
2649.827223594211,3.0,18,1.0
2648.6763440235645,3.0,19,1.0
2648.7768320152422,3.0,19,1.0
2648.294924476769,3.0,19,1.0
2647.422125862904,3.0,20,1.0
2670.6086907165172,4.0,0,0.0
2669.7010702135276,4.0,0,0.0
2668.8656125507964,4.0,0,0.0
2668.9070671614645,4.0,1,0.0
2668.1602151669904,4.0,1,0.0
2667.3642069538346,4.0,2,0.0
2666.995959306135,4.0,2,0.0
2662.97150774477,4.0,3,0.0
2660.745564860971,4.0,4,0.0
2657.6368807197155,4.0,4,0.0
2655.564499263196,4.0,4,0.0
2654.34811761739,4.0,4,0.0
2653.1317531987415,4.0,4,1.0
2648.129918352226,4.0,6,1.0
2646.25144853893,4.0,6,1.0
2645.214468918479,4.0,6,1.0
2643.998076629514,4.0,6,1.0
2644.001907469056,4.0,7,1.0
2642.2101755788713,4.0,7,1.0
2640.4184715705314,4.0,7,1.0
2638.1021922230493,4.0,7,1.0
2636.022754292464,4.0,7,1.0
2638.794609609499,4.0,7,1.0
2634.099830042193,4.0,9,1.0
2634.340553686687,4.0,9,1.0
2634.266449046705,4.0,10,1.0
2634.2161555061434,4.0,10,1.0
2633.5399863480447,4.0,10,1.0
2632.3236026603217,4.0,10,1.0
2633.4103532336912,4.0,11,1.0
2634.6085327215524,4.0,11,1.0
2634.6248558236593,4.0,11,1.0
2634.540281976106,4.0,11,1.0
2632.856318510846,4.0,11,1.0
2630.8141733749912,4.0,12,1.0
2630.2217299414706,4.0,13,1.0
2628.0588643365923,4.0,13,1.0
2627.549693114506,4.0,13,1.0
2626.341270932396,4.0,13,1.0
2627.094763839162,4.0,13,1.0
2626.979000174843,4.0,13,1.0
2626.9552063861447,4.0,13,1.0
2625.571251139213,4.0,14,1.0
2623.491809710862,4.0,14,1.0
2624.121224566332,4.0,14,1.0
2623.871967003721,4.0,14,1.0
2624.2340381387903,4.0,15,1.0
2623.945898607533,4.0,15,1.0
2623.7782373701275,4.0,15,1.0
2622.5286443537716,4.0,15,1.0
2622.224999043192,4.0,15,1.0
2621.1654446452803,4.0,16,1.0
2620.6653951896596,4.0,16,1.0
2620.6025896120464,4.0,16,1.0
2621.928283284216,4.0,16,1.0
2623.6707787122195,4.0,16,1.0
2624.3264079234496,4.0,17,1.0
2624.60522306094,4.0,17,1.0
2622.7087856428207,4.0,17,1.0
2621.774573373932,4.0,17,1.0
2622.362457863312,4.0,17,1.0
2622.621613091798,4.0,17,1.0
2622.3698249947415,4.0,18,1.0
2621.988330882122,4.0,18,1.0
2623.163925754254,4.0,18,1.0
2622.10515120569,4.0,18,1.0
2621.904009526883,4.0,18,1.0
2621.33670449365,4.0,19,1.0
2622.3753467100787,4.0,19,1.0
2622.027598855353,4.0,20,1.0
2670.4539024304486,5.0,0,0.0
2669.630412640956,5.0,0,0.0
2669.0893167256972,5.0,0,0.0
2668.1120875862853,5.0,0,0.0
2668.2215025666464,5.0,0,0.0
2667.9838992690493,5.0,1,0.0
2667.8957751138546,5.0,1,0.0
2666.9540663211874,5.0,1,0.0
2665.7376723980233,5.0,1,0.0
2664.521277077245,5.0,1,0.0
2662.519597656266,5.0,1,0.0
2661.303202709414,5.0,2,0.0
2659.5018990061067,5.0,2,0.0
2660.8384324662065,5.0,2,0.0
2661.093228710012,5.0,2,0.0
2659.876842161412,5.0,2,0.0
2660.5160690536927,5.0,2,0.0
2659.329647165483,5.0,2,0.0
2659.959823998555,5.0,3,0.0
2658.230112535996,5.0,3,0.0
2658.879464166671,5.0,3,0.0
2656.901450867096,5.0,3,0.0
2653.4038824120084,5.0,4,1.0
2652.429126038508,5.0,5,1.0
2651.9913921994576,5.0,5,1.0
2647.0233183407217,5.0,6,1.0
2647.8807937981546,5.0,6,1.0
2647.3034514929996,5.0,7,1.0
2646.8018706637195,5.0,7,1.0
2649.1093062979626,5.0,7,1.0
2647.44497769761,5.0,8,1.0
2647.5044844289173,5.0,8,1.0
2647.0585966794224,5.0,8,1.0
2646.7018675620075,5.0,9,1.0
2644.622576846347,5.0,9,1.0
2642.756669651123,5.0,9,1.0
2641.0723469310224,5.0,10,1.0
2644.0622222553443,5.0,10,1.0
2643.131213093722,5.0,10,1.0
2645.0791706498812,5.0,11,1.0
2643.203865634561,5.0,11,1.0
2644.7543389290713,5.0,11,1.0
2643.6856428921674,5.0,11,1.0
2644.810136192179,5.0,12,1.0
2642.777198727047,5.0,13,1.0
2642.232578649475,5.0,13,1.0
2642.7575347970705,5.0,14,1.0
2642.3347070938844,5.0,14,1.0
2640.5430681608887,5.0,14,1.0
2642.199965487729,5.0,14,1.0
2643.398964914837,5.0,14,1.0
2644.455782600173,5.0,14,1.0
2643.810495163682,5.0,16,1.0
2643.092448447431,5.0,16,1.0
2642.716271749522,5.0,16,1.0
2644.0865747902317,5.0,16,1.0
2645.326825477585,5.0,16,1.0
2644.020050704953,5.0,16,1.0
2643.4244942631776,5.0,17,1.0
2642.3489262709672,5.0,17,1.0
2640.3493293175998,5.0,17,1.0
2639.895724345396,5.0,17,1.0
2642.6398272793303,5.0,18,1.0
2641.593414257589,5.0,18,1.0
2641.952704300256,5.0,18,1.0
2640.0897327529037,5.0,18,1.0
2641.701894009342,5.0,19,1.0
2642.892521617782,5.0,19,1.0
2642.4863154502973,5.0,19,1.0
2640.9744599423384,5.0,20,1.0
2671.015633971121,6.0,0,0.0
2667.5794527569446,6.0,0,0.0
2666.3630574803174,6.0,1,0.0
2663.400585187916,6.0,1,0.0
2662.1841899180517,6.0,1,0.0
2660.375528201499,6.0,1,0.0
2656.7273701574745,6.0,2,0.0
2654.6711090172666,6.0,2,0.0
2653.972871128309,6.0,2,0.0
2649.8857322695785,6.0,3,0.0
2651.160555560001,6.0,3,0.0
2650.527269817134,6.0,3,0.0
2650.507961770996,6.0,3,0.0
2651.5894587386824,6.0,4,0.0
2648.7383425758735,6.0,4,1.0
2647.703287547841,6.0,5,1.0
2647.5157373079937,6.0,5,1.0
2648.641861595347,6.0,5,1.0
2648.083266268801,6.0,5,1.0
2648.0639896002854,6.0,5,1.0
2647.224805333498,6.0,5,1.0
2649.0521847784776,6.0,5,1.0
2647.2440507227966,6.0,6,1.0
2648.7586169464616,6.0,7,1.0
2649.760995532728,6.0,7,1.0
2648.9502518202526,6.0,7,1.0
2648.2615647485936,6.0,7,1.0
2646.549582912608,6.0,8,1.0
2646.0528013248245,6.0,8,1.0
2645.449639084534,6.0,8,1.0
2646.7624684620046,6.0,8,1.0
2647.916722819478,6.0,8,1.0
2647.2580204390806,6.0,9,1.0
2646.468966386083,6.0,9,1.0
2645.7866145916014,6.0,9,1.0
2645.2810175803306,6.0,9,1.0
2645.85302793998,6.0,9,1.0
2645.6740148120025,6.0,10,1.0
2646.096251824172,6.0,10,1.0
2646.709086043844,6.0,10,1.0
2645.8110282095467,6.0,10,1.0
2645.343862733491,6.0,11,1.0
2645.732210979808,6.0,11,1.0
2646.317291092079,6.0,11,1.0
2646.983472152243,6.0,11,1.0
2645.7229889037067,6.0,11,1.0
2645.0693828247986,6.0,12,1.0
2644.917093788899,6.0,12,1.0
2644.3799496641495,6.0,12,1.0
2644.7975432057674,6.0,13,1.0
2644.7066961680953,6.0,13,1.0
2644.978160680904,6.0,14,1.0
2644.444454721961,6.0,15,1.0
2644.932376680874,6.0,15,1.0
2647.005954336485,6.0,15,1.0
2646.848903646906,6.0,15,1.0
2646.398525440039,6.0,16,1.0
2645.5317585823545,6.0,16,1.0
2646.0484782090693,6.0,16,1.0
2646.6513813298475,6.0,16,1.0
2646.597993814958,6.0,17,1.0
2646.1690915098698,6.0,17,1.0
2645.9691309114683,6.0,18,1.0
2646.0192758919375,6.0,18,1.0
2646.3063223666013,6.0,18,1.0
2646.2956452138765,6.0,18,1.0
2645.840673482002,6.0,18,1.0
2645.7532736683133,6.0,19,1.0
2644.8604131419484,6.0,19,1.0
2645.234626581884,6.0,20,1.0
2670.3930558536113,7.0,0,0.0
2670.5091052459393,7.0,0,0.0
2670.4537431333015,7.0,0,0.0
2670.1488793047583,7.0,0,0.0
2669.5150188031,7.0,1,0.0
2661.2026391179165,7.0,3,0.0
2659.6597654362085,7.0,3,0.0
2657.950493336716,7.0,3,0.0
2656.446415939954,7.0,3,0.0
2654.297625904111,7.0,3,0.0
2652.140706813338,7.0,4,0.0
2652.530921549633,7.0,4,0.0
2653.7981995465825,7.0,4,0.0
2652.1549672109977,7.0,4,0.0
2652.906745914078,7.0,4,1.0
2653.157624417072,7.0,5,1.0
2654.5405696638063,7.0,5,1.0
2655.7455357036415,7.0,5,1.0
2655.365333673737,7.0,5,1.0
2655.0297305856902,7.0,5,1.0
2655.740959658322,7.0,6,1.0
2653.699442857509,7.0,6,1.0
2652.197366417321,7.0,7,1.0
2653.1562162762007,7.0,7,1.0
2652.643655214765,7.0,7,1.0
2650.721596293948,7.0,8,1.0
2649.214977209321,7.0,8,1.0
2648.980849812437,7.0,8,1.0
2649.9584286909894,7.0,9,1.0
2650.3297436585676,7.0,9,1.0
2651.675691280642,7.0,10,1.0
2650.6617977967576,7.0,10,1.0
2648.651004501708,7.0,10,1.0
2648.5471844548706,7.0,11,1.0
2648.0900666578736,7.0,11,1.0
2649.522537160381,7.0,12,1.0
2650.8258340117823,7.0,12,1.0
2650.9645824057498,7.0,12,1.0
2649.2974439532645,7.0,12,1.0
2649.294148143816,7.0,12,1.0
2647.9874634863477,7.0,13,1.0
2649.0975981539095,7.0,13,1.0
2648.853314993916,7.0,13,1.0
2647.3655522720583,7.0,13,1.0
2646.3457999819757,7.0,13,1.0
2647.3072693261865,7.0,14,1.0
2647.5898012713587,7.0,14,1.0
2647.5297697036713,7.0,14,1.0
2646.600953326808,7.0,14,1.0
2646.1794256826543,7.0,14,1.0
2645.5987700264404,7.0,15,1.0
2646.162183788263,7.0,15,1.0
2644.600613394866,7.0,15,1.0
2644.2767857568415,7.0,15,1.0
2643.976324027778,7.0,16,1.0
2645.216062740805,7.0,16,1.0
2647.321395471299,7.0,16,1.0
2647.052083960237,7.0,16,1.0
2646.766898503697,7.0,17,1.0
2647.579409574672,7.0,18,1.0
2646.1115378101044,7.0,18,1.0
2644.5208729010674,7.0,18,1.0
2643.4621241213727,7.0,18,1.0
2642.862380820702,7.0,18,1.0
2644.15412911143,7.0,19,1.0
2644.6818874208384,7.0,19,1.0
2646.4378996900664,7.0,19,1.0
2647.601757427282,7.0,19,1.0
2647.432829151272,7.0,19,1.0
2646.793283907549,7.0,20,1.0
2670.6086907165172,8.0,0,0.0
2670.281969350696,8.0,0,0.0
2670.373919877104,8.0,0,0.0
2669.3753393415072,8.0,0,0.0
2668.1589440121943,8.0,1,0.0
2667.7643302325723,8.0,1,0.0
2667.6851205056955,8.0,1,0.0
2666.694513145643,8.0,1,0.0
2664.908813167126,8.0,1,0.0
2662.8294265209356,8.0,1,0.0
2661.6232390072087,8.0,1,0.0
2659.7909885165254,8.0,2,0.0
2660.433730417076,8.0,2,0.0
2659.217332146964,8.0,2,0.0
2659.1431482698526,8.0,2,0.0
2657.926752222101,8.0,2,0.0
2656.68283068054,8.0,2,0.0
2655.4663990202353,8.0,3,0.0
2654.2499764439963,8.0,3,0.0
2652.1711938673725,8.0,3,0.0
2650.954798541101,8.0,3,0.0
2652.009095438906,8.0,3,0.0
2652.4292377230468,8.0,3,0.0
2651.212839397495,8.0,4,0.0
2649.113884627968,8.0,4,0.0
2649.2804969258877,8.0,4,1.0
2645.165257173518,8.0,5,1.0
2640.9064806525275,8.0,6,1.0
2640.269522979932,8.0,6,1.0
2641.303913987489,8.0,6,1.0
2640.302228086418,8.0,6,1.0
2637.6716737776796,8.0,6,1.0
2639.0850343136417,8.0,7,1.0
2639.3166012713364,8.0,7,1.0
2638.796491445818,8.0,7,1.0
2641.3249386156267,8.0,7,1.0
2641.8366116002394,8.0,7,1.0
2642.6330244136825,8.0,8,1.0
2640.8397054678294,8.0,8,1.0
2641.6462012283773,8.0,8,1.0
2641.3529153697273,8.0,8,1.0
2640.5442334909985,8.0,8,1.0
2639.216227266946,8.0,8,1.0
2638.4998680003264,8.0,9,1.0
2638.670349884743,8.0,9,1.0
2640.111529599177,8.0,9,1.0
2640.776565617699,8.0,9,1.0
2639.9984544328654,8.0,9,1.0
2639.090867851094,8.0,9,1.0
2638.6253743855486,8.0,10,1.0
2639.18063596535,8.0,10,1.0
2639.3509098470013,8.0,10,1.0
2638.471236747332,8.0,10,1.0
2637.95713803973,8.0,11,1.0
2637.603503326178,8.0,14,1.0
2637.274949911788,8.0,15,1.0
2636.9408174365135,8.0,15,1.0
2636.641800710727,8.0,15,1.0
2637.1265240383555,8.0,15,1.0
2636.696731402557,8.0,16,1.0
2636.213769784318,8.0,16,1.0
2636.4175060835514,8.0,16,1.0
2636.8815050654357,8.0,18,1.0
2636.847208876118,8.0,18,1.0
2635.4351488372176,8.0,18,1.0
2634.858932901072,8.0,19,1.0
2636.7289664207274,8.0,19,1.0
2636.603328253991,8.0,19,1.0
2639.063937507707,8.0,19,1.0
2637.54849626359,8.0,20,1.0
2670.5707685356138,9.0,0,0.0
2670.516927274747,9.0,0,0.0
2669.5188541150983,9.0,0,0.0
2666.0215947318043,9.0,1,0.0
2663.2267173003124,9.0,1,0.0
2661.1473244957433,9.0,1,0.0
2658.6905825972226,9.0,1,0.0
2658.9918060947084,9.0,1,0.0
2657.775410771893,9.0,2,0.0
2655.8935694541206,9.0,2,0.0
2654.9823825218737,9.0,2,0.0
2653.1906230536706,9.0,2,0.0
2654.633635579316,9.0,2,0.0
2653.129558183523,9.0,3,0.0
2656.040685916216,9.0,3,0.0
2656.590820989758,9.0,3,0.0
2654.874322302109,9.0,4,0.0
2654.547392675046,9.0,4,0.0
2652.5182599229906,9.0,4,0.0
2650.1557782077025,9.0,4,1.0
2651.171880041931,9.0,5,1.0
2649.8834417884395,9.0,5,1.0
2650.286695635896,9.0,5,1.0
2649.579468296078,9.0,5,1.0
2650.0782513600566,9.0,6,1.0
2652.3217470635664,9.0,6,1.0
2650.642086167974,9.0,6,1.0
2649.182842228367,9.0,7,1.0
2648.295475120035,9.0,7,1.0
2647.996189567378,9.0,7,1.0
2648.9458355244174,9.0,7,1.0
2650.211361606952,9.0,8,1.0
2649.03856381938,9.0,8,1.0
2648.187271989373,9.0,8,1.0
2649.1465088759296,9.0,8,1.0
2648.061777474618,9.0,8,1.0
2648.93143023549,9.0,9,1.0
2647.9702987637606,9.0,9,1.0
2648.9951350017445,9.0,9,1.0
2647.312551415927,9.0,9,1.0
2647.972160096862,9.0,9,1.0
2647.3649507951195,9.0,9,1.0
2645.6239489455747,9.0,9,1.0
2646.773591684835,9.0,9,1.0
2646.0781930551902,9.0,10,1.0
2647.1793631616774,9.0,10,1.0
2646.664248631452,9.0,10,1.0
2649.0899181933246,9.0,10,1.0
2648.4394120218235,9.0,10,1.0
2649.0580669715773,9.0,10,1.0
2647.7829907657897,9.0,11,1.0
2646.4058214255124,9.0,11,1.0
2647.050258085512,9.0,11,1.0
2647.2147781919275,9.0,11,1.0
2645.095541128756,9.0,11,1.0
2644.1227943634576,9.0,16,1.0
2643.775576259238,9.0,16,1.0
2644.1225345423186,9.0,17,1.0
2645.2707408479264,9.0,17,1.0
2645.5791848637746,9.0,17,1.0
2645.9664330221894,9.0,18,1.0
2646.2832269545966,9.0,18,1.0
2644.142203531575,9.0,18,1.0
2642.785420772235,9.0,19,1.0
2643.390503718386,9.0,19,1.0
2643.066859991982,9.0,19,1.0
2642.2256198537516,9.0,19,1.0
2642.083242056058,9.0,19,1.0
2641.2889962778077,9.0,19,1.0
2640.8312065702703,9.0,20,1.0
2670.4848927406015,10.0,0,0.0
2666.108517159534,10.0,0,0.0
2664.6412362473184,10.0,1,0.0
2663.424841159959,10.0,1,0.0
2662.2084611606197,10.0,1,0.0
2660.12901961894,10.0,1,0.0
2660.2002930984545,10.0,1,0.0
2657.77209207305,10.0,2,0.0
2655.836033735495,10.0,2,0.0
2654.6196385612175,10.0,2,0.0
2653.403269836891,10.0,3,0.0
2651.5950474907017,10.0,3,0.0
2652.955455910288,10.0,3,0.0
2652.4148018116703,10.0,3,0.0
2650.324475456135,10.0,4,0.0
2649.1082231493833,10.0,4,0.0
2648.2206936150305,10.0,4,0.0
2646.305624401186,10.0,4,1.0
2643.3787678227077,10.0,5,1.0
2642.9853762452267,10.0,5,1.0
2635.2197025799405,10.0,7,1.0
2631.3924685860216,10.0,7,1.0
2629.3169749661397,10.0,8,1.0
2628.1005803682665,10.0,8,1.0
2627.7101703497424,10.0,8,1.0
2626.0119484502875,10.0,8,1.0
2624.07276016761,10.0,8,1.0
2626.1804719375837,10.0,9,1.0
2625.731402192889,10.0,9,1.0
2625.8341502309995,10.0,9,1.0
2624.3300731093896,10.0,9,1.0
2621.344559044016,10.0,9,1.0
2619.5969689371304,10.0,10,1.0
2618.8361056248036,10.0,10,1.0
2618.5036344295722,10.0,10,1.0
2618.191344569672,10.0,10,1.0
2619.5711486194446,10.0,10,1.0
2612.4572573498244,10.0,12,1.0
2613.7835942116667,10.0,12,1.0
2613.0133464974156,10.0,12,1.0
2611.0188289127946,10.0,13,1.0
2608.9961328500626,10.0,13,1.0
2607.780303506435,10.0,13,1.0
2606.2909722121412,10.0,13,1.0
2605.664574158014,10.0,13,1.0
2606.8600308084,10.0,14,1.0
2607.444040481221,10.0,14,1.0
2605.6529589529737,10.0,14,1.0
2605.218762733812,10.0,15,1.0
2607.065711814269,10.0,15,1.0
2607.9572107186596,10.0,15,1.0
2605.8777691770592,10.0,15,1.0
2606.15471050138,10.0,15,1.0
2605.4996948495145,10.0,15,1.0
