entropy_1,entropy_2,entropy_3,session_num,elapse_minute_rounded,half
1.5779228680847466,1.0012302167362646,0.9960943772769856,0.0,0,0.0
1.591001493996692,1.177804492932239,1.1766873459676537,0.0,0,0.0
1.6528382514664923,1.3335726485702688,1.425297233506281,0.0,1,0.0
1.6651097598928073,1.5162374300969768,1.385505009620525,0.0,1,0.0
1.6928770945620577,1.6675014416087288,1.4725674427690705,0.0,1,0.0
1.719982079635665,1.8319607817430872,1.4676798932375776,0.0,2,0.0
1.731553135239348,1.9720621606391329,1.6436585199069067,0.0,2,0.0
1.743005623881594,1.972668293372819,1.6449604665351465,0.0,2,0.0
1.7689355504571205,2.054619473153402,1.5991169791178717,0.0,2,0.0
1.7942679731260271,2.023375432542009,1.6004190211185918,0.0,3,0.0
1.8190233764010224,2.001936098816638,1.726867444149407,0.0,3,0.0
1.829599547304944,2.001787274062626,1.7267259655812603,0.0,3,0.0
1.8400721232190893,2.005361329092292,1.7265705978322732,0.0,3,0.0
1.850442615290263,2.0209811585369737,1.7259033993275257,0.0,4,0.0
1.873941897045911,2.058546701909469,1.70166129721522,0.0,4,0.0
1.8969251916104533,2.0398448052566307,1.7191445848813385,0.0,4,0.0
1.906750051447473,2.044771689633456,1.7190045694417615,0.0,4,1.0
1.9164820739642463,2.05261129363318,1.7232018881821267,0.0,5,1.0
1.9261225561134687,2.0539418610063693,1.7228339642154291,0.0,5,1.0
1.9600165017149904,2.030501155693296,1.7218951065386294,0.0,5,1.0
1.9692525827864609,2.0400892215097755,1.735458873451524,0.0,5,1.0
1.9901995780329755,2.0270296456364574,1.7184844318986592,0.0,6,1.0
1.9991601333062372,2.026945697463773,1.7187051376814542,0.0,6,1.0
2.0527033935254875,1.994044892329092,1.7519364148519216,0.0,7,1.0
2.0611058994813454,1.9994417810985192,1.7565974271921552,0.0,7,1.0
2.0694346650642568,2.002239798172037,1.7570715286885017,0.0,7,1.0
2.0883374798154057,1.9942483407126448,1.68990817657591,0.0,8,1.0
2.096429333426264,2.021352173525215,1.7192535827843756,0.0,8,1.0
2.124926731432999,1.9869636819397607,1.718037626358003,0.0,8,1.0
2.13270523162819,2.00831674595444,1.7177477732178894,0.0,8,1.0
2.140417848134121,2.008049923992437,1.7295538065261802,0.0,9,1.0
2.1480653918583057,2.017051487575818,1.72941731687039,0.0,9,1.0
2.16543176190956,1.9972225048821783,1.7152928729179933,0.0,9,1.0
2.172869988486795,2.0414749791506885,1.7146985815372209,0.0,9,1.0
2.189763973079434,2.0247139175302333,1.7128529269341106,0.0,10,1.0
2.197001119130271,2.023823564824515,1.7122855709840072,0.0,10,1.0
2.213441179033256,2.0235061970099806,1.7004101908562863,0.0,10,1.0
2.2472919731576835,1.996394878659385,1.8001825584458009,0.0,11,1.0
2.2540636079505303,2.014922041005345,1.791822690359687,0.0,11,1.0
2.269452326927951,1.9995260289686887,1.796673537748018,0.0,11,1.0
2.2929058526814847,1.976200092717026,1.7805775515040492,0.0,12,1.0
2.2993182411672457,1.9754381615121623,1.7176486308384322,0.0,12,1.0
2.3056808243466427,1.98228383340684,1.7172815708778186,0.0,12,1.0
2.3201451517472838,1.965606310115508,1.7019084645202769,0.0,12,1.0
2.3422036991064115,1.9421946826523904,1.7012833104192266,0.0,13,1.0
2.363666912030438,1.9301238125274245,1.6906923648365948,0.0,14,1.0
2.369539201288388,1.9300061714545087,1.690524958853441,0.0,14,1.0
2.382894837091948,1.9526072158623884,1.7603927882910655,0.0,14,1.0
2.396023476375093,1.9366900813257475,1.7984943205745636,0.0,14,1.0
2.408930622749502,1.925274904208356,1.7990618155640994,0.0,15,1.0
2.421621603612943,1.911263311473531,1.8201479676165253,0.0,15,1.0
2.427067101113659,1.911133110183436,1.8192740547385904,0.0,15,1.0
2.439457002618973,1.9020368944625976,1.692565494316499,0.0,16,1.0
2.444773975347455,1.9019110164788144,1.828429013555184,0.0,16,1.0
2.450052889952539,1.9017827636674995,1.8294405104598543,0.0,16,1.0
2.462065687122423,1.8944282490398805,1.833264057620145,0.0,16,1.0
2.467221646115295,1.8939522813791527,1.677168241836203,0.0,16,1.0
2.472341184435258,1.891125775018488,1.6882296595123218,0.0,17,1.0
2.4774246692144954,1.8909894254917643,1.6534139532514258,0.0,17,1.0
2.48247246269629,1.8904519672588809,1.6914995782098188,0.0,17,1.0
2.487484922317144,1.89031249405327,1.690437505868032,0.0,17,1.0
2.5052041596181462,1.9168169740903664,1.676498042281065,0.0,18,1.0
2.5285889089782967,1.8931293363878912,1.6349916132192002,0.0,18,1.0
2.5393510735992084,1.8777881397525549,1.574943209265132,0.0,19,1.0
2.543972757827283,1.885406370985892,1.6079250289287623,0.0,19,1.0
2.548563284759937,1.879129707088564,1.6380515955788089,0.0,19,1.0
2.553122953134326,1.877844322833187,1.6781737218198276,0.0,19,1.0
2.5576520579176854,1.8864635397961549,1.6775002369638534,0.0,19,1.0
2.562150890367064,1.8859809753014407,1.8444102919344612,0.0,19,1.0
2.566619738087915,1.885498657345264,1.8452937809160936,0.0,20,1.0
1.5433644947470044,1.033141399501238,1.0458901812580446,1.0,0,0.0
1.5568250980790928,1.199699605870754,1.2035996527782953,1.0,0,0.0
1.5701363225151097,1.3952269357069331,1.205931374566568,1.0,0,0.0
1.6002329847254144,1.3716641618602252,1.1738241395204427,1.0,0,0.0
1.6295809535201964,1.521951448372564,1.244956156654042,1.0,1,0.0
1.6582084885656407,1.5215543675788463,1.2561099953627914,1.0,1,0.0
1.6704234500473232,1.5339395276525698,1.3899113764724134,1.0,1,0.0
1.6980639839083784,1.4761043938060177,1.384672749011154,1.0,2,0.0
1.7098615979588894,1.476701783071411,1.5843363111258917,1.0,2,0.0
1.721537114606337,1.4962792520560395,1.584780455293429,1.0,2,0.0
1.762498674334021,1.582856266087691,1.5877558625296595,1.0,2,0.0
1.7736373481437504,1.7450697301280411,1.7182204373295331,1.0,3,0.0
1.7988626751752403,1.7386574106571635,1.7173803798119214,1.0,3,0.0
1.8096379369513955,1.7428862759106527,1.736756463793631,1.0,3,0.0
1.8340469301505509,1.8351578121553629,1.748275544812359,1.0,4,0.0
1.857909974718976,1.8503354315578908,1.7454924036945434,1.0,4,0.0
1.868107913505085,1.8660738591168136,1.7512622025731863,1.0,4,0.0
1.87820772886772,1.8657895483301736,1.7537176322216368,1.0,4,1.0
1.901098370714356,1.8483997189446304,1.7186220207864138,1.0,5,1.0
1.9358226134213172,1.81980605429422,1.7409234105908629,1.0,5,1.0
1.945282578990132,1.819728401042297,1.7307454819696133,1.0,5,1.0
1.954654761818421,1.9516172599314463,1.7320344856948866,1.0,5,1.0
1.963940362193198,1.95153146584147,1.7306188875839723,1.0,6,1.0
1.9731405578152656,1.9514157493287545,1.7313808641252746,1.0,6,1.0
1.9822565043633449,2.0285711315717534,1.7355440737191117,1.0,6,1.0
1.9912893360399584,2.045073975003381,1.7692500562675852,1.0,6,1.0
2.0117786206404884,2.0350181334328585,1.7652167724772398,1.0,6,1.0
2.02054475362764,2.0272396615695016,1.7223685028703009,1.0,7,1.0
2.0515049284417217,2.037252974202172,1.6839344527176423,1.0,7,1.0
2.059918106952551,2.059427288379214,1.6945388122773726,1.0,7,1.0
2.068257405953397,2.067178437192427,1.6945095054599095,1.0,8,1.0
2.087183959471421,2.033624401544676,1.7565051816792103,1.0,8,1.0
2.095285904054403,2.0432953675600665,1.7653802252715631,1.0,8,1.0
2.103317930412903,2.0431396607694583,1.765898658745389,1.0,8,1.0
2.111280917552784,2.04267607047504,1.7623341260219465,1.0,8,1.0
2.119175729503445,2.0423550147787326,1.7648020414608152,1.0,9,1.0
2.127003215650174,2.042188411311984,1.765134313062911,1.0,9,1.0
2.134764211057138,2.028461281750433,1.766544904600643,1.0,9,1.0
2.1424595367813257,2.041907527878141,1.7668597179331704,1.0,9,1.0
2.169572615004256,2.030077830640179,1.7616067874762962,1.0,10,1.0
2.186529273940205,2.032162010329286,1.772327527643878,1.0,10,1.0
2.20316584167799,2.0353270628324864,1.7748536634050909,1.0,10,1.0
2.210293386297861,2.0341160653258545,1.7920713889550708,1.0,10,1.0
2.2264859700502044,1.998544561998677,1.798362359687729,1.0,11,1.0
2.233424442557882,2.0007533034151077,1.7985637838951627,1.0,11,1.0
2.2491900307853023,1.981005378129979,1.7997426086891473,1.0,11,1.0
2.2816695439352044,1.996838394056107,1.8119993693318968,1.0,12,1.0
2.296560887265694,1.980759389966634,1.8056288738054211,1.0,13,1.0
2.3029449284107484,1.9794123415048444,1.7115516715584933,1.0,13,1.0
2.3254728123537114,1.9761683696066648,1.770417344900883,1.0,13,1.0
2.3316340859026927,1.975983109538811,1.7705701824621805,1.0,13,1.0
2.337748337686546,1.978356477872178,1.770560880995148,1.0,14,1.0
2.3438160831868817,1.9849120866274077,1.77316343286698,1.0,14,1.0
2.3576137884121016,1.973698914215419,1.7657543396097952,1.0,14,1.0
2.393434843769924,1.9336776427540672,1.735343022323704,1.0,15,1.0
2.420632860190337,1.8964687887786211,1.7823658570174423,1.0,16,1.0
2.4400368218620656,1.8686544722451244,1.7622075256079217,1.0,16,1.0
2.4453496672465165,1.8681312044100211,1.6373276002069086,1.0,17,1.0
2.4506244956900134,1.8680096692755777,1.7657466606828676,1.0,17,1.0
2.469264605984704,1.8598289363299343,1.7994543763629065,1.0,17,1.0
2.474369766234355,1.8282482449416737,1.8082966879474345,1.0,17,1.0
2.479439016520411,1.826798086304667,1.8086339686697688,1.0,18,1.0
2.484472717185248,1.8262778896797316,1.8027528120983285,1.0,18,1.0
