entropy_1,entropy_2,entropy_3,session_num,elapse_minute_rounded,half
223.36145498576772,4.832714223048331,11.4897862281822,0.0,0,0.0
205.25260128561013,4.642915928472454,11.352904256254524,0.0,0,0.0
191.32745786196816,3.874669308995312,10.297535452945205,0.0,1,0.0
193.32224713184053,3.986405009195972,10.274225998204177,0.0,1,0.0
199.0077150397175,4.6075691377566725,10.245545208056951,0.0,1,0.0
187.97878155410527,4.547558128461878,9.89306386999095,0.0,2,0.0
184.5217585088998,4.126517736793626,9.753779893246213,0.0,2,0.0
181.3792301059432,4.032920662656732,9.42943785126148,0.0,2,0.0
177.14754850271484,3.672723845205247,9.22246117697992,0.0,2,0.0
173.69868394225523,3.345201984121714,9.024337979305075,0.0,3,0.0
173.78618629806198,3.359857473958032,8.903834067754051,0.0,3,0.0
171.10870993200157,3.286521135168514,8.83516762003434,0.0,3,0.0
170.6038577976271,3.1964518680252128,8.801482880075326,0.0,3,0.0
168.51390321130407,3.185549790659695,8.76547050746261,0.0,4,0.0
164.55259250252587,3.123576939075332,8.644137008101804,0.0,4,0.0
161.15385572802973,3.0658333924150014,8.520080067891726,0.0,4,0.0
159.90293909281314,3.034036843142557,8.4848352461687,0.0,4,1.0
158.2229915373612,3.012907545782192,8.444136540407818,0.0,5,1.0
156.74845016773284,3.019882756701178,8.404051498628363,0.0,5,1.0
155.903709834083,3.0571030437312574,8.263050220082874,0.0,5,1.0
154.69117718481968,3.066502782021008,8.234199830780142,0.0,5,1.0
152.60500989445862,3.0213728834730453,8.203912174210636,0.0,6,1.0
152.0892767048105,3.044822794127572,8.189768504563135,0.0,6,1.0
149.5331820549541,2.873288760957948,8.016790870339257,0.0,7,1.0
148.58291738031576,2.862448519971175,7.998659719644429,0.0,7,1.0
148.25131770950327,2.8575282636492148,7.988701069646032,0.0,7,1.0
147.13677156635416,2.8166598958961977,7.941506395588441,0.0,8,1.0
146.38726987222844,2.816232446186702,7.904881595987126,0.0,8,1.0
144.7295978220126,2.6876686315710154,7.657319423916832,0.0,8,1.0
144.1717021277977,2.7032276590110413,7.650930748690504,0.0,8,1.0
143.8998825519203,2.7103955938710094,7.641467179788821,0.0,9,1.0
143.25794523245972,2.689125777895889,7.634676456078136,0.0,9,1.0
142.8623596863173,2.664496146512888,7.616711366932973,0.0,9,1.0
142.21723755767766,2.6670963458409385,7.616785580751715,0.0,9,1.0
141.7303844517578,2.61669722080343,7.596404716961672,0.0,10,1.0
141.27307530547606,2.6177982367028507,7.580617585890503,0.0,10,1.0
140.46676395393047,2.5906707348616065,7.541053476076194,0.0,10,1.0
139.20959680876925,2.588287532498505,7.498639761410752,0.0,11,1.0
138.72535464456874,2.5836234049149582,7.487633246837782,0.0,11,1.0
138.001692581102,2.5337380144382062,7.4621200297729615,0.0,11,1.0
137.12689640914118,2.4659131284375886,7.427508130111033,0.0,12,1.0
136.92188602477287,2.476836823329596,7.417668559636658,0.0,12,1.0
136.64901565971783,2.479837099416375,7.410661221233262,0.0,12,1.0
136.0990367291863,2.447501133291676,7.394659413907174,0.0,12,1.0
135.14493225460507,2.4426773858603053,7.359603378563223,0.0,13,1.0
134.38366529888958,2.463644484753996,7.32706995083938,0.0,14,1.0
134.192509222413,2.4626421385670936,7.323801236225496,0.0,14,1.0
133.6899137333633,2.4661102156349384,7.3015852566254384,0.0,14,1.0
133.2053118378266,2.470256450741995,7.276058997283214,0.0,14,1.0
132.75223978721425,2.4465349675602672,7.265089794776898,0.0,15,1.0
132.4044406961164,2.42464673182923,7.254676814280472,0.0,15,1.0
132.1903933697842,2.425812895723253,7.246692685646672,0.0,15,1.0
131.89708416600422,2.4043136988115648,7.22397718696104,0.0,16,1.0
131.5822217132201,2.3982622103584523,7.224244703588176,0.0,16,1.0
131.29653077360007,2.3929589358684136,7.211126903455593,0.0,16,1.0
131.00172999099613,2.4002349552793545,7.199172695001536,0.0,16,1.0
130.6906566829533,2.394344160265313,7.192372337414819,0.0,16,1.0
130.3935662563921,2.404733854020749,7.191464535841407,0.0,17,1.0
130.22060702948676,2.4189617767103613,7.18175448522958,0.0,17,1.0
129.94700174923568,2.418468202502148,7.171989612657876,0.0,17,1.0
129.7040789382229,2.413771924253235,7.165433991204544,0.0,17,1.0
129.27221416620046,2.387640463054227,7.143435684595338,0.0,18,1.0
128.7072623720849,2.415016482970844,7.128555862876119,0.0,18,1.0
128.38879484857472,2.3821078521523527,7.112416824366785,0.0,19,1.0
128.15715722235828,2.387426496483928,7.108735400831145,0.0,19,1.0
127.98271571114236,2.390706336473741,7.107008784330438,0.0,19,1.0
128.03520227124693,2.394956607348144,7.104495572206116,0.0,19,1.0
127.7955773503103,2.39109596436431,7.104116299331468,0.0,19,1.0
127.7614987235388,2.388938505171635,7.1006757472037725,0.0,19,1.0
127.59931241843704,2.388970074580966,7.0997074755562,0.0,20,1.0
265.0426961244433,5.923817094861711,9.28650492487725,1.0,0,0.0
250.2357102152736,5.712027558207505,10.232937729409402,1.0,0,0.0
261.49146592778635,6.144228114027918,10.613845268596366,1.0,0,0.0
210.1679794686594,5.760732045575894,9.076703379843426,1.0,0,0.0
249.26156108873928,6.186320243443354,10.134731800389714,1.0,1,0.0
273.2245232951798,6.383686381273054,10.77546934084304,1.0,1,0.0
268.7873976460379,6.295952554376158,10.673100354405817,1.0,1,0.0
261.7199895467479,6.412106596130326,10.487319489573938,1.0,2,0.0
253.90491015723552,6.13053656586559,10.340394210018,1.0,2,0.0
245.75760958808985,5.94046644297479,10.14625494243835,1.0,2,0.0
