entropy_1,entropy_2,entropy_3,session_num,elapse_minute_rounded,half
217.86088448582174,7.276266472377701,10.379558412349596,98.0,0,0.0
197.67544752880167,7.092656098397757,9.599458551734617,98.0,0,0.0
221.7998676025476,7.9344058356549265,10.298950973818888,98.0,0,0.0
208.45287500676886,7.305571762457975,10.084924523622284,98.0,1,0.0
191.4419180952264,7.067743980935388,9.362611617704752,98.0,1,0.0
190.81762027389044,6.912829348388428,9.268626494007112,98.0,2,0.0
176.7428924865876,5.506929737995413,8.120758269759357,98.0,3,0.0
169.51840436222847,5.339900009545808,8.09568629603934,98.0,3,0.0
168.21878899628695,5.079851436726614,8.025991772657733,98.0,3,0.0
167.13255156128494,5.074033365466908,7.988354935413029,98.0,3,0.0
165.83935905207886,4.922990713003179,7.961741411504627,98.0,3,0.0
163.31710559612156,4.4399018004693405,7.871116045917976,98.0,4,0.0
162.45429609654286,4.380927406374356,7.847891681627521,98.0,4,0.0
160.9865328237692,4.13419741987593,7.770308916993172,98.0,4,1.0
157.7179355112012,3.9695820375308326,7.690395847074909,98.0,5,1.0
157.1942168858632,3.9528275613724935,7.750970471520269,98.0,5,1.0
156.20552115542827,3.819891765086177,7.713758801921685,98.0,5,1.0
155.89334129070286,3.8513981171089595,7.706295254692781,98.0,5,1.0
155.67650295781334,3.839594278872836,7.694066944322241,98.0,6,1.0
154.9547257623228,3.7041534475123665,7.655424607288348,98.0,6,1.0
154.54495219095728,3.7000385510550977,7.64827866419336,98.0,6,1.0
153.95257554377463,3.6141906765826786,7.625150046769986,98.0,6,1.0
153.57730286262412,3.5922961642710383,7.584511064700722,98.0,6,1.0
152.93691392803893,3.513676233836078,7.516266566050859,98.0,7,1.0
152.4031121385766,3.4535625217480854,7.496563972253003,98.0,7,1.0
151.93164562306876,3.4166547029963636,7.483265635381452,98.0,7,1.0
150.8457340220643,3.3030088939798405,7.261371756578645,98.0,8,1.0
149.99557668649032,3.2449556668599113,7.18712704316933,98.0,8,1.0
149.77585280866342,3.23612486305324,7.190361501996108,98.0,8,1.0
149.4771457143015,3.1815023269269354,7.182548941859127,98.0,9,1.0
149.26608943044315,3.1557147095405105,7.175271075777681,98.0,9,1.0
150.40175073337647,3.221345028307433,7.2035365023127405,98.0,9,1.0
150.2082700833635,3.209601956914373,7.203717023670103,98.0,9,1.0
149.77645056167833,3.183155947776511,7.119770125659018,98.0,9,1.0
149.5956004955572,3.1718724804315,7.119602238992628,98.0,10,1.0
149.06123678380953,3.1239812001289238,7.10307658449603,98.0,10,1.0
148.97269050484942,3.1168369019608937,7.106466844202522,98.0,10,1.0
148.67584624190027,3.077254984252753,7.102563419781072,98.0,11,1.0
148.4638809339958,3.058825711625592,7.097199651790611,98.0,11,1.0
148.3040712599291,3.0605434562060667,7.096992259070747,98.0,11,1.0
148.1009353890033,3.037632244024813,7.085290327748521,98.0,11,1.0
147.989758400969,3.0350256408648617,7.085242710372948,98.0,11,1.0
147.85583060808415,3.0232203768753787,7.088573582689419,98.0,11,1.0
147.60197924733714,2.992300771411906,7.077321764099652,98.0,12,1.0
147.39282553796372,2.9612449089994657,7.062518692579708,98.0,12,1.0
147.2035807485511,2.932163153801091,7.038032796397214,98.0,12,1.0
146.94560572381621,2.907916473310959,7.028030583368087,98.0,13,1.0
146.9250970254922,2.908167185636326,6.998650175147576,98.0,13,1.0
146.75299308507556,2.8772108349881194,6.997151334065123,98.0,13,1.0
146.66318402446484,2.881010369485222,6.997471054843295,98.0,13,1.0
146.4265100958948,2.859922931900644,6.964390195240094,98.0,13,1.0
146.27409132180978,2.8355782546405064,6.96404935410061,98.0,14,1.0
146.34489633370603,2.809226241966027,6.941851287477424,98.0,14,1.0
146.27051205336448,2.8133232403603614,6.941979819396149,98.0,14,1.0
146.20263882720062,2.809207724153705,6.944618835454466,98.0,14,1.0
145.96135133698385,2.776904762834264,6.926891289255261,98.0,15,1.0
145.81922852379626,2.7519092137646957,6.926786712233631,98.0,15,1.0
145.7467922418214,2.75421529154013,6.926907018068809,98.0,15,1.0
146.56535281139546,2.7503389141703787,6.9422280611962215,98.0,16,1.0
146.5402792818822,2.757091011183708,6.944013858732961,98.0,16,1.0
146.21461142035307,2.7154292842667624,6.8232881745802665,98.0,16,1.0
146.1149229062144,2.688937618726219,6.778827538962768,98.0,17,1.0
146.0539657234395,2.6865385357220357,6.781329132513005,98.0,17,1.0
145.6663868777853,2.61497059435752,6.6235120733846955,98.0,18,1.0
145.5807371855628,2.608936446702644,6.626310434539906,98.0,18,1.0
145.49387789571296,2.613896214458653,6.626702733698415,98.0,19,1.0
145.43912085959195,2.616773207666392,6.627462218680635,98.0,19,1.0
145.46607692738644,2.620935160413602,6.6317136180248015,98.0,19,1.0
145.36546183569988,2.601473262382893,6.634485156032324,98.0,19,1.0
145.2820540522954,2.5958337490561636,6.631095116184349,98.0,20,1.0
