hit_count,session_num,elapse_minute_rounded,half
0.0,64.0,0,0.0
2.0,64.0,0,0.0
0.0,64.0,0,0.0
1.0,64.0,0,0.0
0.0,64.0,0,0.0
1.0,64.0,0,0.0
2.0,64.0,1,0.0
1.0,64.0,1,0.0
0.0,64.0,1,0.0
1.0,64.0,1,0.0
0.0,64.0,1,0.0
2.0,64.0,1,0.0
1.0,64.0,1,0.0
1.0,64.0,2,0.0
1.0,64.0,2,0.0
0.0,64.0,2,0.0
0.0,64.0,2,0.0
1.0,64.0,2,0.0
0.0,64.0,2,0.0
0.0,64.0,2,0.0
2.0,64.0,2,0.0
3.0,64.0,3,0.0
2.0,64.0,3,0.0
0.0,64.0,3,0.0
1.0,64.0,3,0.0
0.0,64.0,3,0.0
1.0,64.0,3,0.0
0.0,64.0,3,0.0
1.0,64.0,4,0.0
0.0,64.0,4,0.0
1.0,64.0,4,0.0
0.0,64.0,4,0.0
2.0,64.0,4,0.0
1.0,64.0,4,0.0
0.0,64.0,4,0.0
0.0,64.0,4,1.0
0.0,64.0,5,1.0
2.0,64.0,5,1.0
2.0,64.0,5,1.0
2.0,64.0,5,1.0
0.0,64.0,5,1.0
1.0,64.0,5,1.0
5.0,64.0,6,1.0
6.0,64.0,7,1.0
2.0,64.0,7,1.0
1.0,64.0,7,1.0
10.0,64.0,8,1.0
0.0,64.0,8,1.0
0.0,64.0,8,1.0
2.0,64.0,8,1.0
0.0,64.0,8,1.0
2.0,64.0,9,1.0
1.0,64.0,9,1.0
2.0,64.0,9,1.0
1.0,64.0,9,1.0
0.0,64.0,9,1.0
0.0,64.0,9,1.0
1.0,64.0,10,1.0
0.0,64.0,10,1.0
0.0,64.0,10,1.0
0.0,64.0,10,1.0
1.0,64.0,10,1.0
2.0,64.0,10,1.0
0.0,64.0,10,1.0
101.0,64.0,19,1.0
0.0,64.0,19,1.0
1.0,64.0,19,1.0
0.0,64.0,19,1.0
0.0,64.0,19,1.0
0.0,64.0,20,1.0
