entropy_1,entropy_2,entropy_3,session_num,elapse_minute_rounded,half
252.18821994234833,7.539047337276261,7.874648016680591,27.0,0,0.0
201.8187275568591,8.087508635249108,9.541405962560075,27.0,0,0.0
195.49926451260546,8.487323869531208,9.741698874626879,27.0,0,0.0
185.7505462250201,8.55531961275023,9.898693566056227,27.0,0,0.0
202.76316799520643,8.547949732479522,10.49628890632648,27.0,0,0.0
181.11675750323363,8.193456203244919,9.569307286614773,27.0,1,0.0
175.038324732446,7.350845525975998,8.961789808180956,27.0,1,0.0
173.31490170293478,7.261288164359563,8.840430577400566,27.0,2,0.0
168.4194923907866,6.9100038447978385,8.609240254815544,27.0,2,0.0
167.6495874887308,6.58699794147347,8.511690177116492,27.0,2,0.0
163.86864120513872,5.178508570017385,8.436574051414391,27.0,2,0.0
158.68023852155454,4.57658363335022,8.190935110652994,27.0,3,0.0
154.9682926022737,4.327538755119333,8.044752290772927,27.0,3,0.0
154.09406600417142,4.250134344757807,7.991227003284602,27.0,4,0.0
152.739539894088,4.191013025214567,7.942567022263943,27.0,4,0.0
151.99939288678698,4.151858322310035,7.881722980752595,27.0,4,0.0
150.79199141219496,4.113497025627967,7.839319121820957,27.0,4,0.0
149.08086169284425,3.9932960439763923,7.8066123664701434,27.0,4,1.0
147.53276999761246,3.8853631505245367,7.761092679875732,27.0,5,1.0
145.33520307646174,3.694578868170864,7.647567582291627,27.0,5,1.0
141.9899544052883,3.584946296105125,7.344427583045013,27.0,6,1.0
143.2216800801755,3.615276564414347,7.367541575980102,27.0,6,1.0
141.96208116961628,3.5804297684736186,7.304853812911506,27.0,6,1.0
140.61525811097223,3.5355186621429207,7.258474482081964,27.0,7,1.0
139.573618409477,3.518339450816211,7.242028822134847,27.0,7,1.0
137.48837386753098,3.3492740749580925,7.171604413710815,27.0,8,1.0
136.23218938249127,3.2542763540234345,7.126026306828907,27.0,8,1.0
137.6360339622601,3.3116010843162234,7.152898568008078,27.0,8,1.0
137.8502234550334,3.312993433776024,7.140640097431891,27.0,9,1.0
137.06615237149433,3.2225252361496066,7.120248913412484,27.0,9,1.0
136.76002864631738,3.210776846996394,7.106419780473216,27.0,9,1.0
136.16883033717332,3.151165812904961,7.0838569208144015,27.0,9,1.0
136.02358752486552,3.0979939636625886,7.063469372979206,27.0,10,1.0
135.89041311265373,3.092518584738972,7.0680931460754834,27.0,10,1.0
135.34890992393838,3.084376126248662,7.03971568421469,27.0,10,1.0
134.3391309898898,3.0529642302935107,7.006248046933321,27.0,11,1.0
134.16299664099782,3.0425045804733366,6.99734648919429,27.0,11,1.0
133.93904387081682,3.0385538658916977,6.991643618869247,27.0,11,1.0
133.80399769256186,3.0322057508045015,6.98595696102938,27.0,11,1.0
133.5467202988769,3.0210711562957453,6.976239894517004,27.0,11,1.0
133.3090156218117,3.1114118165246456,6.9648687420157165,27.0,11,1.0
132.52398739990994,3.056944932624662,6.940957870576208,27.0,12,1.0
132.13790518403044,3.0183666029170135,6.929444225803639,27.0,12,1.0
131.70029984942514,2.992575798413184,6.909162093945763,27.0,13,1.0
131.2400026466528,2.9778766208583956,6.893694434570238,27.0,13,1.0
131.03631614736332,2.963575135203393,6.892207527127536,27.0,13,1.0
130.94644749347086,2.9575962431926928,6.886098637379182,27.0,13,1.0
130.7909042734513,2.9597699050618003,6.8808643600468375,27.0,13,1.0
130.93819480250104,2.965708529230165,6.874534215856536,27.0,13,1.0
130.72694845629664,2.9600358317732454,6.868832393531525,27.0,13,1.0
130.48590063149223,2.948275700594817,6.864204881114542,27.0,14,1.0
130.28563237221758,2.9448297008939095,6.860402170528111,27.0,14,1.0
129.42046965876202,2.9041447215478,6.697297157918124,27.0,15,1.0
128.76778661729205,2.8943751680628784,6.673887326355997,27.0,15,1.0
128.60476257384187,2.9093144741429744,6.662623165528539,27.0,16,1.0
128.4698942926698,2.91509429110212,6.660216088786354,27.0,16,1.0
128.14936701158396,2.891393209657605,6.647814009395297,27.0,16,1.0
127.80728040660988,2.8294257016119246,6.63049765723242,27.0,17,1.0
127.6294202621405,2.8290790887963992,6.6273842208754985,27.0,17,1.0
127.49162479912506,2.8239525651435446,6.626625549242878,27.0,17,1.0
127.19825106021698,2.8057431539172155,6.614529223585253,27.0,17,1.0
127.05149722702765,2.801256914707009,6.612478855979912,27.0,18,1.0
126.8919946103767,2.7952429477799114,6.610778209395583,27.0,18,1.0
126.7104991799138,2.7755527034065732,6.60529834900474,27.0,18,1.0
126.61984691975066,2.7711896520547707,6.608482908470746,27.0,18,1.0
126.38544313021086,2.7521749272055476,6.603873658216331,27.0,18,1.0
125.97209535133702,2.7386828726680656,6.587796527071114,27.0,19,1.0
125.84957775943684,2.7299914174226814,6.591150572480483,27.0,19,1.0
125.89088653035684,2.736966644514462,6.586741722862511,27.0,19,1.0
125.78774411574935,2.7354823713839824,6.5854117913462815,27.0,20,1.0
