hit_count,session_num,elapse_minute_rounded,half
1.0,80.0,0,0.0
0.0,80.0,0,0.0
0.0,80.0,0,0.0
0.0,80.0,0,0.0
0.0,80.0,0,0.0
0.0,80.0,0,0.0
2.0,80.0,1,0.0
2.0,80.0,1,0.0
0.0,80.0,1,0.0
0.0,80.0,1,0.0
5.0,80.0,2,0.0
0.0,80.0,2,0.0
2.0,80.0,2,0.0
0.0,80.0,2,0.0
0.0,80.0,3,0.0
1.0,80.0,3,0.0
0.0,80.0,3,0.0
0.0,80.0,3,0.0
2.0,80.0,3,0.0
0.0,80.0,3,0.0
1.0,80.0,4,0.0
0.0,80.0,4,0.0
0.0,80.0,4,0.0
0.0,80.0,4,0.0
0.0,80.0,4,0.0
0.0,80.0,4,0.0
0.0,80.0,4,1.0
59.0,80.0,12,1.0
0.0,80.0,12,1.0
0.0,80.0,12,1.0
0.0,80.0,12,1.0
2.0,80.0,13,1.0
0.0,80.0,13,1.0
0.0,80.0,13,1.0
0.0,80.0,13,1.0
0.0,80.0,13,1.0
0.0,80.0,13,1.0
0.0,80.0,13,1.0
0.0,80.0,13,1.0
1.0,80.0,14,1.0
0.0,80.0,14,1.0
0.0,80.0,14,1.0
1.0,80.0,14,1.0
0.0,80.0,14,1.0
0.0,80.0,14,1.0
0.0,80.0,14,1.0
2.0,80.0,15,1.0
0.0,80.0,15,1.0
0.0,80.0,15,1.0
1.0,80.0,15,1.0
0.0,80.0,15,1.0
1.0,80.0,15,1.0
0.0,80.0,16,1.0
11.0,80.0,17,1.0
1.0,80.0,17,1.0
0.0,80.0,17,1.0
0.0,80.0,18,1.0
0.0,80.0,18,1.0
1.0,80.0,18,1.0
0.0,80.0,18,1.0
0.0,80.0,18,1.0
0.0,80.0,18,1.0
1.0,80.0,18,1.0
0.0,80.0,19,1.0
0.0,80.0,19,1.0
0.0,80.0,19,1.0
0.0,80.0,19,1.0
1.0,80.0,19,1.0
1.0,80.0,19,1.0
1.0,80.0,20,1.0
