entropy_1,entropy_2,entropy_3,session_num,elapse_minute_rounded,half
1.5428431591027243,1.037510382767083,1.037510382767083,85.0,0,0.0
1.55630215816495,1.203091303216769,1.203091303216769,85.0,0,0.0
1.5867297633934871,1.1718548317660047,1.208324967761863,85.0,0,0.0
1.599705257027631,1.3740577727808723,1.2104546023797589,85.0,0,0.0
1.6453305895820027,1.3347832373130801,1.217471484449571,85.0,1,0.0
1.6576752930668612,1.3378418604881124,1.2407639608248975,85.0,1,0.0
1.6856068745804715,1.3248080195059249,1.2481833716920843,85.0,1,0.0
1.6975276513494495,1.3252123126257067,1.2502719480790452,85.0,1,0.0
1.7685669080814042,1.474577275986312,1.261734888695706,85.0,2,0.0
1.779638559714218,1.4744588408624526,1.2633734958230605,85.0,2,0.0
1.7905992988075212,1.4744294095632464,1.2649573558870095,85.0,2,0.0
1.8014507885876392,1.4761002388832263,1.26648817996986,85.0,3,0.0
1.8121946572031726,1.468327166738478,1.267967616401339,85.0,3,0.0
1.8228324987322524,1.6315895954842994,1.2693972534800189,85.0,3,0.0
1.8333658741514638,1.6304942672244385,1.2707786220570532,85.0,3,0.0
1.843796312268323,1.6353769614859988,1.2721131979902254,85.0,3,0.0
1.8674304753105768,1.6336421694633287,1.2750159835466977,85.0,3,0.0
1.8775314250994986,1.6329813470926293,1.2762058610672005,85.0,4,0.0
1.8875356693848582,1.6323949788079473,1.2773547223359216,85.0,4,0.0
1.9102114846032752,1.624586467892737,1.279850749299607,85.0,4,0.0
1.9323980025706136,1.6207147097830266,1.282149770859361,85.0,4,1.0
1.9418848442215042,1.7973059040530655,1.2830901677360234,85.0,5,1.0
1.9512835651971274,1.794973042768826,1.2839968782019826,85.0,5,1.0
1.9605953719757516,1.8029868890826601,1.2848708743266641,85.0,5,1.0
1.9698214482941783,1.8024525850606201,1.2857130960004304,85.0,5,1.0
2.0249274901064367,1.7777369916062509,1.2902599680179234,85.0,6,1.0
2.066405197516589,1.7418622478053913,1.293148643118383,85.0,6,1.0
2.0746834651849,1.7402968586102332,1.2936715456357215,85.0,7,1.0
2.0828896060998727,1.7389629288069475,1.294172495034593,85.0,7,1.0
2.0910245370746328,1.7378555133695635,1.2946520887055009,85.0,7,1.0
2.139703115281722,1.700867707911517,1.2971727357440048,85.0,8,1.0
2.1473528869964795,1.6996453526244624,1.2975151433614167,85.0,8,1.0
2.1549383777764404,1.6981836565743262,1.2978404487011346,85.0,8,1.0
2.209577444137454,1.6486931960400177,1.2997706300875613,85.0,9,1.0
2.225775241296975,1.6295253921947075,1.4058234397044627,85.0,9,1.0
2.2504487899876535,1.6023889494071182,1.4675333784169762,85.0,10,1.0
2.274423373758919,1.586180555792413,1.4674284102885098,85.0,10,1.0
2.2894372289968885,1.5821793798853168,1.4673069158782635,85.0,11,1.0
2.3041826498939675,1.581088191902365,1.46714632660979,85.0,11,1.0
2.342428827220852,1.5684041717194201,1.466542150417503,85.0,12,1.0
2.3484581434517517,1.5585665058886986,1.4664225126002703,85.0,12,1.0
2.3544418968162257,1.5579253301315692,1.4662972818253093,85.0,12,1.0
2.360380581475577,1.5537345616145661,1.466166618997277,85.0,12,1.0
2.3662746844639266,1.552781610084739,1.4660306805109873,85.0,12,1.0
2.372124685818947,1.546299370199669,1.4658896183926122,85.0,13,1.0
2.3927819787459894,1.5385799679412187,1.4653428821391132,85.0,13,1.0
2.398435433667638,1.5371145158415687,1.4651801275994651,85.0,13,1.0
2.4184759079843223,1.5313127916104792,1.4645581615854926,85.0,14,1.0
2.4239416426372724,1.528064154569808,1.46437640874916,85.0,14,1.0
2.429367799522989,1.5259409679798293,1.4641908623400144,85.0,14,1.0
2.434754788432993,1.5249668246035537,1.4640016337464412,85.0,14,1.0
2.440103013540841,1.5243143083061261,1.4638088313612376,85.0,14,1.0
2.4590007654429002,1.519995200982288,1.4630883833646888,85.0,15,1.0
2.4641760192200004,1.516026450620858,1.4628804816186916,85.0,15,1.0
2.4693146702615882,1.6994661947983514,1.4626695609997227,85.0,15,1.0
2.4744170880508487,1.697065721904788,1.4624557122436719,85.0,15,1.0
2.505188333857359,1.6803241050928026,1.4610733557873077,85.0,16,1.0
2.5100408743844493,1.6784954388818347,1.4608409323057487,85.0,16,1.0
2.5210880761980583,1.659155307549823,1.4602972345534508,85.0,17,1.0
2.5258315879230153,1.6580445351649409,1.4600575834559713,85.0,17,1.0
2.5544603117778992,1.6390554123566106,1.4585326259601117,85.0,18,1.0
2.5589784235228143,1.6326553782585427,1.4582796983074164,85.0,18,1.0
2.563466378244848,1.6302480661457235,1.4580251631531442,85.0,18,1.0
2.567924462043047,1.6294534564289578,1.457769074769152,85.0,18,1.0
2.5723529574464696,1.6259466332866364,1.457511486056808,85.0,18,1.0
2.5990432978150806,1.5909563971840028,1.455891704455977,85.0,19,1.0
2.603267583378715,1.5889642497101182,1.4556247920470402,85.0,19,1.0
2.6074644622084593,1.5858758588728012,1.455356764665815,85.0,19,1.0
2.6116341865694515,1.582790732363535,1.4550876642336457,85.0,19,1.0
2.6157770056785514,1.555317891821263,1.454817531629552,85.0,20,1.0
