entropy_1,entropy_2,entropy_3,session_num,elapse_minute_rounded,half
1.5428431591027243,1.037510382767083,1.037510382767083,0.0,0,0.0
1.5905004799233615,1.2221331146368364,1.1492737704266314,0.0,0,0.0
1.603434878491132,1.517690729506271,1.3582054400049943,0.0,0,0.0
1.648754822338125,1.6091421230177103,1.5754595377433804,0.0,1,0.0
1.7226789416000816,1.7180591890646957,1.581401334417592,0.0,2,0.0
1.763577444974925,1.6367156023758047,1.5817614709986862,0.0,2,0.0
1.789019676817961,1.7207013023303537,1.5874144350776764,0.0,3,0.0
1.7998868774087406,1.7752577987143745,1.732542645647304,0.0,3,0.0
1.8245025687832177,1.73989407764488,1.7238221627659691,0.0,3,0.0
1.8350195901188384,1.764140290424173,1.7244643112446216,0.0,3,0.0
1.85884837722106,1.7787699575086475,1.6885179214941493,0.0,4,0.0
1.8690318481216277,1.910257734929436,1.7312105928578003,0.0,4,1.0
1.95411072874466,1.747824022950854,1.711688806396943,0.0,5,1.0
1.975364495188547,1.7589635267246109,1.7291489860349467,0.0,5,1.0
1.984455371322421,1.756752789285498,1.7286549449591146,0.0,6,1.0
2.152948383968061,1.6158082598899275,1.723743695101108,0.0,9,1.0
2.160487012369156,1.625111855786809,1.7482474247336688,0.0,9,1.0
2.1776076799889648,1.6051919492256372,1.7584231071756034,0.0,9,1.0
2.194403881302041,1.755005393045457,1.758443692519153,0.0,9,1.0
2.201599430244662,1.7557132464674856,1.758410117357896,0.0,10,1.0
2.2087361664068603,1.755783066602685,1.7583692093238603,0.0,10,1.0
2.2158147853218573,1.7560051740779874,1.7583212083103437,0.0,10,1.0
2.2228359714737684,1.9012270896081789,1.7582663462355712,0.0,10,1.0
2.229800398523679,1.9012767981576988,1.7582048473414602,0.0,10,1.0
2.236708729529933,1.9715812070221488,1.7581369284796695,0.0,10,1.0
2.2435616171628,1.9714931353382608,1.7580627993855515,0.0,10,1.0
2.2503597039136727,1.9715942276566647,1.757982662940584,0.0,11,1.0
2.265808251835258,1.9569027717878853,1.7577763551657657,0.0,11,1.0
2.2809771021328,1.9393159770361843,1.757541495427242,0.0,11,1.0
2.2874794518260053,1.939278788344441,1.7569044541234562,0.0,11,1.0
2.2939310029864424,1.9391462357498488,1.756720867951953,0.0,12,1.0
2.3003323270127742,1.938986268355666,1.7566214684218,0.0,12,1.0
2.3066839867231503,1.9388748226007828,1.756517213173924,0.0,12,1.0
2.312986536519892,1.938827883241731,1.756408257366865,0.0,12,1.0
2.3273152165500424,1.8746372217077616,1.7561403106844118,0.0,12,1.0
2.3334594108826465,1.935133015987745,1.7560168738351667,0.0,13,1.0
2.3395567884639643,1.9351171009096653,1.755889351176516,0.0,13,1.0
2.3456078616671694,1.9350744847734052,1.755757874173742,0.0,13,1.0
2.351613135401548,1.935120719270126,1.755622570292461,0.0,13,1.0
2.357573107250948,1.935083942965116,1.7554835631335748,0.0,13,1.0
2.3634882676090427,1.9350747369729824,1.7553409725630806,0.0,13,1.0
2.376940936221522,1.9244281262517704,1.7549996413543831,0.0,14,1.0
2.3827114972731263,1.9244144330888333,1.7548460232682137,0.0,14,1.0
2.3884392779027603,1.924396221830204,1.7546892978049713,0.0,14,1.0
2.3941247325154635,1.924346014140463,1.7545295670037708,0.0,14,1.0
2.3997683091108213,1.9243383245563852,1.7543669298818556,0.0,14,1.0
2.4126065488552424,1.9104102515873616,1.7493786660784614,0.0,15,1.0
2.432207913515767,1.9267902006038276,1.7486298353508296,0.0,15,1.0
2.437574450395256,1.9268490291743705,1.7484919758208497,0.0,15,1.0
2.4429024339720256,1.927709683601863,1.748351222550125,0.0,15,1.0
2.4481922600319708,1.9277674126588835,1.7482076634543895,0.0,16,1.0
2.453444318985153,1.9278202708121863,1.748061384010191,0.0,16,1.0
2.458658995958089,1.9278683736644664,1.7479124673294435,0.0,16,1.0
2.4638366708840835,1.92856840450026,1.7477609942314138,0.0,16,1.0
2.468977718591657,1.928615067413619,1.7476070433122397,0.0,16,1.0
2.474082508891152,1.9286572053042232,1.7474506910120748,0.0,16,1.0
2.4791514066595157,1.928694924130506,1.747292011679955,0.0,16,1.0
2.484184771923328,1.928922506728714,1.7471310776364672,0.0,17,1.0
2.489182959940127,1.9305372944350965,1.7450934985013005,0.0,17,1.0
2.4941463212780604,1.9305804539287537,1.7449339386289666,0.0,17,1.0
2.50544456844354,1.91894102199052,1.7338948900629017,0.0,17,1.0
2.5165641196034247,1.9058382115373784,1.71926869522067,0.0,18,1.0
2.521338545659609,1.9059355131127336,1.7429404917192577,0.0,18,1.0
2.526080348310812,1.9059565282775388,1.7426020488805294,0.0,18,1.0
2.53687664992027,1.9008055697821475,1.7318293405181997,0.0,18,1.0
2.541512942167257,1.9008133297720995,1.741463255323371,0.0,18,1.0
2.546117947891048,1.9009230072366243,1.7412867580633398,0.0,18,1.0
2.5566042474476305,1.7725706110810528,1.729989527870658,0.0,19,1.0
2.5611080383949734,1.9032908710129568,1.7399350046948054,0.0,19,1.0
2.5770405427212344,1.9219826462292164,1.7285339780672602,0.0,20,1.0
1.560345728715773,0.9875377151622916,1.2011872317623902,1.0,0,0.0
1.5736107434982234,1.1690307390233046,1.3971319112844705,1.0,0,0.0
1.6036041267145713,1.3584845644859709,1.3990023302685466,1.0,0,0.0
1.680550025440786,1.47459389900945,1.40264818040008,1.0,1,0.0
1.7079338554196166,1.4685641912963825,1.4035715652145164,1.0,1,0.0
1.7346692972189588,1.475686379196341,1.4042955500233396,1.0,2,0.0
1.8032961410441648,1.365303130492237,1.4053969543470346,1.0,3,0.0
